question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time
ما هو القطعة التي يرتديها الشخص على رأسه كما يظهر في الصورة؟,['A. الشال الأبيضB. العمامةC. القبعةD. الغترة'],الشال الأبيض,A,Clothes,Saudi_Arabia,34814.png,multiple_choice,10404,العمامة,0.0,1.75
الكفتة المصرية تُحضَّر بفرم اللحم والبقدونس والبصل فقط.,[],'خطأ',nan,Food,Egypt,68213,true_false,8859,FALSE,0.0,1.59
الأسلاك الكهربائية المعلقة بين المباني الظاهر في الصورة تشير إلى عدم وجود البنية التحتية الحديثة في هذا المكان.,[],'FALSE',nan,Architecture,Yemen,445,true_false,10,TRUE,0.0,1.14
ما هو المكون الرئيسي الذي يستخدم في تحضير هذا الطبق الشهير؟,['A. الزبدةB. العسلC. الحليبD. السكر'],الحليب,C,Food,Egypt,68291,multiple_choice,8886,الحليب,1.0,1.61
كان حمزة علاء الدين مهندس كهرباء قبل أن يتجه نحو الموسيقى.,[],'صحيح',nan,Music,Egypt,4172.png,true_false,12751,FALSE,0.0,1.18
ما هو المنتج الذي يظهر في الصورة ويستخدم على نطاق واسع في المطبخ المصري التقليدي؟,['A. الزيت النباتيB. العسل الطبيعيC. السمن البلديD. الحليب الطازج'],السمن البلدي,C,Food,Egypt,68132,multiple_choice,268,السمن البلدي,1.0,1.46
ما هو المكان الذي يظهر في الصورة ويشير إلى التحديثات الحديثة في المنطقة؟,['A. النوافذ المقوسةB. النقوش الهندسيةC. أسلاك الكهرباء المعلقةD. الحجار الرمادية'],أسلاك الكهرباء المعلقة,C,Architecture,Syria,123532,multiple_choice,842,A. النوافذ المقوسة,0.0,1.41
ما هي المدينة التي يقع فيها هذا المجمع المعماري الحديث؟,['A. مدينة كنانةB. مدينة أم درمانC. مدينة الخرطومD. مدينة بورتسودان'],مدينة كنانة,A,Geography,Sudan,6763.png,multiple_choice,20441,مدينة الخرطوم,0.0,1.09
ما هو اللون الخارجي للبسطرمة؟,['A. لون أبيض نقيB. لون بني غامقC. لون أصفر فاتحD. لون قاني بسبب التتبيلات الحمراء'],لون قاني بسبب التتبيلات الحمراء,D,Food,Egypt,68245,multiple_choice,8872,لون قاني بسبب التتبيلات الحمراء,1.0,1.29
كما يظهر في الصورة، تستخدم السمكة أطرافها الأمامية للتنقل على سطح الطين الرطب.,[],'TRUE',nan,Geography,Kuwait,63113.png,true_false,18009,TRUE,0.667,1.7
كما يظهر في الصورة، فإن القدر معلق على هيكل معدني أبيض.,[],'TRUE',nan,Food,Bahrain,46739,true_false,6472,FALSE,0.0,1.34
ما هو الفناء المفتوح من الأعلى والذي يحيط به أعمدة وقوسات كما يظهر في الصورة؟,['A. الحوشB. الاخشيمC. الإيوانD. غرفة المؤنة'],الحوش,A,Architecture,Iraq,78080,multiple_choice,15996,الإيوان,0.0,1.37
ما هو اللباس التقليدي التونسي الذي يظهر في الصورة ويتم ارتداؤه في المناسبات والأعياد؟,['A. القفطانB. الدشداشةC. الثوبD. الجبة'],الجبة,D,Clothes,Tunisia,5895.png,multiple_choice,16942,FALSE,0.0,1.7
ما هو الطبق التقليدي الذي يظهر في الصورة؟,['A. المنسفB. ورق العنبC. الكفتةD. المحشي'],ورق العنب,B,Food,Jordan,18292,multiple_choice,20934,ورق العنب,1.0,1.45
ما هو المبنى الذي يظهر في الصورة ويقع في شارع النيل في الخرطوم؟,['A. القصر الرئاسيB. البرلمان السودانيC. متحف السودان القوميD. الجامعة الأمريكية في السودان'],متحف السودان القومي,C,LandMarks,Sudan,35283,multiple_choice,14929,C. متحف السودان القومي,0.864,1.21
ما هو الموقع الذي يظهر في الصورة وتم بناؤه في عام 1218 من قبل فرسان الهيكل؟,['A. قلعة الكركB. قلعة صيداC. قلعة عتليتD. قلعة صلاح الدين'],قلعة عتليت,C,Architecture,Palestine,3123,multiple_choice,1171,B. قلعة صيدا,0.0,2.11
ما هو المعلم الديني الذي يظهر في الصورة ويقع على قمة جرف صخري في أميون؟,['A. كنيسة القديس يوحنا الشيرB. كنيسة رقاد السيدةC. دير مار فوقاD. كنيسة مار جرجس'],كنيسة القديس يوحنا الشير,A,Geography,Lebanon,1235.png,multiple_choice,12560,دير مار فوقا,0.0,1.7
المدينة الظاهرة في الصورة هي المدينة الوحيدة من مدن الرومان التي حافظت على هيئتها النموذجية في أفريقيا.,[],'TRUE',nan,LandMarks,Algeria,5340,true_false,26471,صواب/خطأ: TRUE,0.0,1.26
ما هو الشكل الذي يظهر في الصورة للحلويات التقليدية؟,['A. الحلاوةB. القطايفC. الكنافةD. البقلاوة'],القطايف,B,Food,Jordan,18380,multiple_choice,16354,القطايف,1.0,1.32
ما هو الموقع التاريخي الذي يظهر في الصورة ويتكون من أطلال حجرية ضخمة متناثرة على الأرض؟,['A. قصر إسلاميB. قلعة صليبيةC. معبد حصن نيحا الرومانيD. معبد فرعوني'],معبد حصن نيحا الروماني,C,Architecture,Lebanon,18955,multiple_choice,11908,C. معبد حصن نيحا الروماني,0.88,2.28
ما هو الغرض الرئيسي للمبنى الذي يظهر في الصورة؟,['A. متحف تاريخيB. فندق فاخرC. مركز بث القنوات السعوديةD. مقر شركة الاتصالات'],مركز بث القنوات السعودية,C,Architecture,Saudi_Arabia,32216,multiple_choice,4032,C. مركز بث القنوات السعودية,0.889,1.72
الهيكل الضخم الذي يظهر في الصورة هو جزء من نظام الدفاع في نينوى.,[],'TRUE',nan,Architecture,Iraq,78329,true_false,16849,صواب,0.0,1.61
ملامح الشخص الدي في الصورة توحي أنه من أي مدينة؟,['A. القاهرةB. أسوانC. الجيزةD. الإسكندرية'],أسوان,B,LandMarks,Egypt,19658,multiple_choice,17715,لا أستطيع تحديد المدينة بناءً على الصورة.,0.0,1.83
ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بتصميمه الحلزوني الفريد؟,['A. الصحن المكشوفB. القبة الكبيرةC. المنارة الحلزونيةD. الأروقة ذات العقود'],المنارة الحلزونية,C,Architecture,Egypt,107052,multiple_choice,502,C. المنارة الحلزونية,0.85,1.38
ما هي الآلة الموسيقية التي يلعب عليها العازف الذي يظهر في الصورة في المقدمة؟,['A. آلة البيسB. البيانوC. طقم الطبولD. الغيتار الكهربائي'],طقم الطبول,C,Music,Jordan,8143.png,multiple_choice,16090,D. الغيتار الكهربائي,0.0,1.76
ما هي المدينة التي اشتهرت في العصور الوسطى بصناعة الجبن المخلل الأبيض الناعم ؟,['A. الإسكندريةB. مدينة دمياطC. القاهرةD. أسيوط'],مدينة دمياط,B,Food,Egypt,68445,multiple_choice,383,مدينة دمياط,1.0,1.4
ما هو النوع من الفطائر الذي يظهر في الصورة؟,['A. الفطير المشلتتB. الفطير السويديC. الفطير البلديD. الفطير المغربي'],الفطير المشلتت,A,Food,Egypt,68314,multiple_choice,361,لا أستطيع تحديد نوع الفطائر بناءً على الصورة.,0.0,1.65
ما هي الميزة المعمارية التي تظهر في الصورة وتعكس التصميم التقليدي للمسجد؟,['A. القباب الكبيرةB. النوافذ المستديرةC. الأقواس الممتدة على طول جانب المحرابD. المنارات العالية'],الأقواس الممتدة على طول جانب المحراب,C,Architecture,Tunisia,45098,multiple_choice,2228,A. القباب الكبيرة,0.0,1.32
ما هو الموقع الجغرافي الذي يتوافق مع الذي يظهر في الصورة؟,['A. أقصى الركن الشرقي من شبه الجزيرة العربيةB. الجنوب الشرقي من شبه الجزيرة العربيةC. الشمال الغربي من شبه الجزيرة العربيةD. الوسط من شبه الجزيرة العربية'],أقصى الركن الشرقي من شبه الجزيرة العربية,A,Architecture,Oman,105455,multiple_choice,4404,A. أقصى الركن الشرقي من شبه الجزيرة العربية,0.93,2.04
ما هو النوع من البضائع الذي يظهر في الصورة ويتم بيعه بكثرة في سوق المنامة؟,['A. الحلويات والتوابلB. الخضروات الطازجةC. الملابس التقليديةD. الأدوات المنزلية'],الحلويات والتوابل,A,Geography,Bahrain,78390.png,multiple_choice,14767,A. الحلويات والتوابل,0.85,1.93
ما هي الميزة المعمارية الرئيسية التي يظهر في الصورة والتي ترتفع بشكل مهيب في السماء الزرقاء؟,['A. الأعمدة الضخمة المصنوعة من الطوبB. السور الكبير المحيط بالمعبدC. البئر المقدسة في وسط الفناءD. الدرج المؤدي إلى الأعمدة'],الأعمدة الضخمة المصنوعة من الطوب,A,Architecture,Yemen,485,multiple_choice,172,A. الأعمدة الضخمة المصنوعة من الطوب,0.914,1.23
ما هو النبات الذي يظهر في الصورة وله أهمية كبيرة في حياة أهالي قرية المرخ في البحرين؟,['A. القمحB. النخيلC. نبات المرخD. الزيتون'],نبات المرخ,C,Geography,Bahrain,26091.png,multiple_choice,11958,نبات المرخ,1.0,1.15
ما هو المعلم البارز الذي يظهر في الصورة ويضيء في الليل؟,['A. متحف تاريخيB. منارة مسجدC. برج تجاريD. مبنى إداري'],منارة مسجد,B,Architecture,UAE,90751,multiple_choice,9635,B. منارة مسجد,0.769,1.89
ما هو المعلم الديني الذي يظهر في الصورة ويتميز بقبة بيضاء مميزة؟,['A. الكنيسة اللوثريةB. الكنيسة الرومانية الكاثوليكيةC. المسجد الأقصىD. كنيسة أوجاع العذراء للأرمن الكاثوليك'],كنيسة أوجاع العذراء للأرمن الكاثوليك,D,Architecture,Palestine,3085,multiple_choice,922,C. المسجد الأقصى,0.0,1.47
