id,imgname,query,ground_truth,ground_truth_ar,type,model_answer,evaluation_passed,run_time
13394,two_col_23716.png,ما هي إجمالي أصول النظام المصرفي الإيطالي حتى النصف الأول من عام 2017؟,3920,٣٩٢٠,augmented,3 920 مليار يورو,False,0.945
13395,two_col_80375.png,في أي عام كان معدل المواليد حوالي 15 مولوداً لكل ألف امرأة تتراوح أعمارهن بين 15 و 19 عاماً في سريلانكا؟,2016,٢٠١٦,augmented,2014,False,1.108
13396,two_col_2882.png,ما هي أدنى نسبة إناث إلى ذكور بين الروس الذين تتراوح أعمارهم بين 15 و 19 عامًا؟,956,٩٥٦,augmented,956 امرأة لكل 1000 رجل.,True,0.832
13397,multi_col_80555.png,ما هي نسبة الشركات التجارية من إجمالي الشركات الخاضعة لضريبة القيمة المضافة و/أو ضريبة كسب الأجور في المملكة المتحدة عام 2015؟,66.8,٦٦.٨,augmented,32%,False,1.098
13398,two_col_20378.png,ما هي نسبة نمو الناتج المحلي الإجمالي لسلوفاكيا في عام 2019؟,2.32,٢.٣٢,augmented,-5.2%,False,1.053
13399,two_col_42601.png,من برز كمستشار الرائد لصفقات الاندماج والاستحواذ في الدنمارك عام 2016؟,Rothschild,روتشيلد,augmented,Rothschild 2.22 مليار دولار,True,1.176
13400,two_col_42601.png,كم بلغت قيمة صفقة روتشيلد في عام 2016؟,2.22,٢.٢٢,augmented,$2.22 billion,True,0.789
13401,two_col_80256.png,كم عدد المؤسسات التي تصنع منتجات التبغ في مقدونيا الشمالية؟,15,١٥,augmented,16,False,0.823
13402,two_col_40510.png,ما هي القيمة التقديرية لأقساط التأمين غير المتعلق بالحياة في المملكة المتحدة بحلول عام 2024؟,87.5,٨٧.٥,augmented,87.5 مليار GBP,True,0.744
13403,two_col_40510.png,ما هي القسط الإجمالي للتأمين على الحياة في عام 2019؟,75.4,٧٥.٤,augmented,76 مليار GBP,False,0.781
13404,multi_col_60753.png,ما هي النسبة المئوية للأسر الأمريكية التي قالت إنها تدخر لشراء منزلها الخاص؟,38.1,٣٨.١,augmented,35%,False,1.303
13405,two_col_80802.png,ما هي النسبة المئوية من إجمالي إمدادات الغاز الطبيعي في بلغاريا التي جاءت من روسيا في عام 2012؟,89,٨٩,augmented,89%,True,1.196
13406,two_col_80802.png,بناءً على أي نسبة من إجمالي إمدادات الغاز الطبيعي في بلغاريا؟,59,٥٩,augmented,39%,False,0.721
13407,two_col_60144.png,"كم عدد المشجعين الذين حضروا مباريات الدوري الألماني لكرة القدم ""البوندسليغا"" في موسم 2019/20؟",9.11,٩.١١,augmented,13.2 مليون,False,1.611
13408,two_col_104865.png,ما هو عدد الوفيات في جرينلاند عام 2020؟,520,٥٢٠,augmented,520 وفاة,True,0.731
13409,two_col_81467.png,من الذي حصل على لقب أكثر رجل محبوب في العالم؟,Barack Obama,باراك أوباما,augmented,باراك أوباما 14.78%,True,1.405
13410,multi_col_60636.png,في أي عام سُجّل استخدام الوقود البديل في السيارات الجديدة في المملكة المتحدة؟,2014,٢٠١٤,augmented,2015,False,0.716
13411,multi_col_60636.png,ما هي حصة السيارات الهجينة القابلة للشحن في سوق المركبات عام 2013؟,3.3,٣.٣,augmented,24.4%,False,0.973
13412,multi_col_60636.png,ما هي النسبة المئوية من سوق المركبات في المملكة المتحدة التي وصلت إليها السيارات الهجينة القابلة للشحن في عام 2015؟,24.4,٢٤.٤,augmented,24.4%,True,1.086
13413,two_col_100707.png,ما هو عدد تسجيلات المقطورات نصف المقطورة الجديدة بين عامي 2008 و 2009؟,26701,٢٦٧٠١,augmented,12 711، 24 745,False,0.759
13414,two_col_100707.png,كم عدد المقطورات نصف المقطورة المسجلة في فرنسا عام 2017؟,21861,٢١٨٦١,augmented,21 861,False,0.661
13415,two_col_2495.png,ما هو ثراء ديل فيكيو؟,26,٢٦,augmented,$26 مليار,True,0.728
13416,two_col_2495.png,ما هو صافي ثروة جيوفاني فيريرو بالدولار الأمريكي؟,35.1,٣٥.١,augmented,$35.1 billion,True,0.647
13417,multi_col_1042.png,ما هي الدولة التي سجلت ثاني أعلى معدل للتبرع بالأعضاء المتوفى في أوروبا؟,Portugal,البرتغال,augmented,Portugal 32.7,True,1.435
13418,multi_col_1042.png,ما هي الدولة التي سجلت أعلى معدل للمتبرعين المتوفين في أوروبا عام 2019؟,Spain,إسبانيا,augmented,إسبانيا 49.6,True,0.811
13419,multi_col_1042.png,أي دولة شهدت أكبر زيادة في معدل التبرع بالأعضاء بين عامي 2018 و 2019؟,Finland,فنلندا,augmented,إسبانيا,False,0.918
13420,multi_col_1042.png,ما كان معدل التبرع بالأعضاء في إسبانيا عام 2019؟,49.6,٤٩.٦,augmented,49.6 لكل مليون نسمة,True,2.247
13421,two_col_103945.png,ما هي منصة الموسيقى التي احتلت المرتبة الثانية من حيث تفاعل المستخدمين؟,Official WorldStarHipHop,العالم الرسمي لـ WorldStarHipHop,augmented,Official WorldStarHipHop,True,1.353
13422,two_col_103945.png,"كم عدد إجمالي إجراءات محتوى الفيديو التي قامت بها ""الشيد روم"" في عام 2020؟",3300,٣٣٠٠,augmented,"3,300 مليون",False,1.33
13423,two_col_21749.png,كم عدد محطات الطاقة النووية التي سيتم إغلاقها في أوروبا بحلول عام 2030؟,165,١٦٥,augmented,165 محطة,True,0.659
13424,two_col_2768.png,ما هو إيراد شركة دي بيرز بالدولار في عام 2020؟,3378,٣٣٧٨,augmented,"$3,378 مليون",False,0.706
13425,two_col_1053.png,ما كان عدد مستخدمي فيسبوك في الولايات المتحدة في عام 2020؟,223.03,٢٢٣.٠٣,augmented,223.03 مليون,True,0.666
13426,two_col_1053.png,ما هو التقدير السكاني لمستخدمي فيسبوك في الولايات المتحدة في عام 2025؟,235.15,٢٣٥.١٥,augmented,235.15 مليون,True,1.014
13427,two_col_103752.png,ما هو معامل القدرة للفحم؟,40.2,٤٠.٢,augmented,40.2%,True,0.785
13428,two_col_103752.png,ما هو معامل القدرة لتوربينة الغاز البترولي؟,1.3,١.٣,augmented,1.3%,True,1.073
13429,two_col_103752.png,ما هو معامل القدرة لمولدات الغاز الطبيعي ذات الدورة المركبة؟,56.6,٥٦.٦,augmented,56.6%,True,0.843
13430,multi_col_20245.png,ما هو متوسط كشوف المرتبات لجميع فرق دوري البيسبول الرئيسي (MLB) في عام 2003؟,70.9,٧٠.٩,augmented,$98.02 مليون,False,0.722
13431,two_col_24445.png,"في أي عام حقق قطاع شركات الطيران الشبكية التابعة لـ ""لوفتهانزا"" إيرادات؟",2008,٢٠٠٨,augmented,2018,False,0.71
13432,two_col_24445.png,"ما هو حجم الإيرادات التي حققها قطاع شركات الطيران الشبكية التابع لـ ""لوفتهانزا"" في السنة المالية 2020؟",6622,٦٦٢٢,augmented,6 622 مليون يورو,False,1.739
13433,two_col_4471.png,أي دولة لديها أطول شبكة سكة حديد قيد الاستخدام؟,Poland,بولندا,augmented,الولايات المتحدة الأمريكية,False,1.156
13434,two_col_42648.png,من هو قائد المسيرة المهنية لفريق كانساس سيتي تشيفز؟,Len Dawson,لين داوسون,augmented,باتريك ماهومس,False,1.081
13435,two_col_63646.png,كم عدد الإعجابات التي حصل عليها لينكس من طلاب الجامعات الأمريكية في يوليو 2011؟,7940,٧٩٤٠,augmented,7940,True,0.616
13436,two_col_2079.png,ما هي الشركة الرائدة في السوق في نوفمبر 2016؟,Zillow,زيلو,augmented,Zillow 27.2%,True,0.793
13437,two_col_6162.png,ما هو إجمالي إيرادات شركة باندورا أ/إس بالكرونة الدنماركية في عام 2020؟,19009,١٩٠٠٩,augmented,19 009 مليون كرونة دنماركية,False,0.915
13438,two_col_62927.png,ما هي طريقة الدفع التي استُخدمت لإكرامية صانعي محتوى الفيديو؟,PayPal,باي بال,augmented,"PayPal, Stripe, Unitpay, Skrill",True,2.993
13439,two_col_83297.png,ما هي الدولة التي كانت أسرع سوق نمو لتطبيق واتساب؟,Sweden,السويد,augmented,Sweden,True,1.0
13440,two_col_83297.png,ما مقدار الزيادة في تنزيلات تطبيق المراسلة عبر الهاتف المحمول في السويد في الربع الأول من عام 2021؟,39.1,٣٩.١,augmented,39.1%,True,0.746
13441,two_col_83120.png,ما هي نسبة المستجيبين الذين قالوا إن ارتفاع تكلفة التوصيل كان العائق الرئيسي للتسوق عبر الحدود؟,58.2,٥٨.٢,augmented,58.2%,True,1.269
13442,two_col_1970.png,ما هي قيمة الأثاث والتجهيزات في المملكة المتحدة عام 2020؟,14398,١٤٣٩٨,augmented,15 300 مليون GBP,False,1.821
13443,two_col_23634.png,ما هي القيمة التجارية لكأس العالم FIFA في عام 2017؟,229,٢٢٩,augmented,229 مليون دولار أمريكي,True,1.214
13444,two_col_62552.png,ما هو إجمالي الإنفاق على الخدمات الترفيهية والثقافية في المملكة المتحدة عام 2020؟,37930,٣٧٩٣٠,augmented,"£48,000 million",False,0.881
13445,two_col_21180.png,ما مقدار الزيادة في عدد الوفيات الناجمة عن سرطان البروستاتا بين عامي 2000 و 2019؟,1.8,١.٨,augmented,1.8%,True,0.71
13446,two_col_22543.png,ما هي قيمة الواردات من نيجيريا بالدولار في عام 2020؟,1.48,١.٤٨,augmented,$3.57 مليار,False,1.38
13447,two_col_20686.png,"ما هو إجمالي إيرادات الدوريات ""الخمس الكبرى"" في موسم 2018/19؟",17,١٧,augmented,$17.1 مليار يورو,True,0.868
13448,two_col_3687.png,ما هو اسم عميل المراسلة الفورية البولندي؟,Gadu-Gadu,غدو-غدو,augmented,Messenger,False,1.028
13449,two_col_3687.png,ما هي نسبة مستخدمي تطبيق ماسنجر من البولنديين في عام 2019؟,86.4,٨٦.٤,augmented,86.4%,True,0.794
13450,multi_col_100007.png,كم أنفقت شركات التأمين المنزلية على اقتناء الأقساط في عام 2018؟,1232,١٢٣٢,augmented,"$1,232",True,0.686
13451,multi_col_100007.png,كم أنفقت مواقع مقارنة الأسعار على تكاليف اكتساب التأمين المنزلي في عام 2018؟,15,١٥,augmented,$96,False,0.68
13452,two_col_63563.png,ما هو معدل ملكية المنازل في ألمانيا بين عامي 2008 و 2018؟,51.5,٥١.٥,augmented,53.2%، 53.4%، 52.6%، 52.5%، 51.9%، 51.7%، 51.5%,True,1.009
13453,two_col_24302.png,ما هو سعر الكاكاو للكيلوغرام في الولايات المتحدة عام 2020؟,2.37,٢.٣٧,augmented,$2.37,True,1.197
13454,two_col_911.png,ما هو معدل البطالة في جنوب أفريقيا عام 2020؟,28.48,٢٨.٤٨,augmented,28.18%,True,0.759
13455,two_col_40902.png,كم عدد أزواج النظارات الطبية التي بيعت عبر الإنترنت في الولايات المتحدة في عام 2019؟,7.35,٧.٣٥,augmented,7.35 مليون زوج,True,1.276
13456,two_col_61992.png,كم من المال قدمت مؤسسة بيل وميليندا غيتس في عام 2013؟,2600,٢٦٠٠,augmented,"$2,600 مليون",False,0.702
13457,two_col_60371.png,كم عدد الزوار الفريدين الذين يستقبلهم علي بابا شهريًا؟,333,٣٣٣,augmented,333 مليون زائر فريد شهريًا.,True,1.486
13458,two_col_22703.png,كم عدد الطلاب المسجلين في الجامعات الألمانية في الفصل الدراسي الشتوي لعام 2019/2020؟,2.89,٢.٨٩,augmented,2.89 مليون طالب,True,0.711
13459,two_col_103247.png,كم دولاراً صدرت الولايات المتحدة إلى كولومبيا في عام 2020؟,12.06,١٢.٠٦,augmented,$12.06,True,1.175
13460,two_col_6350.png,ما هو إيراد شركة جارمن في الربع الرابع من عام 2020؟,1351.41,١٣٥١.٤١,augmented,"$1,351 مليون",False,1.074
