id,imgname,query,ground_truth,type,model_answer,evaluation_passed,run_time
10502,two_col_83529.png,What was the market share of non-alcoholic beer in Italy in 2019?,1.6,augmented,1.6%,True,1.04
10503,multi_col_40608.png,What was the initial estimate for Denmark's economy growth?,1.5,augmented,1.5%,True,1.049
10504,multi_col_40608.png,What was the growth rate for Europe?,0.8,augmented,1.5%,False,0.98
10505,multi_col_60050.png,What was the sales of imported beer in Ontario in dollars in 2020?,716.55,augmented,578.65,False,1.073
10506,multi_col_101221.png,What percentage of the global microprocessor market did processor sales account for in the year to end June 2019?,38.6,augmented,40.6%,False,1.056
10507,multi_col_20578.png,What was WarnerMedia's revenue in the previous year?,7736,augmented,"7,563",True,1.093
10508,multi_col_1005.png,What was the approval rating in July 2015?,38,augmented,46%,False,1.045
10509,multi_col_1005.png,What percentage of respondents were pleased with Theresa May's work as Prime Minister as of November 2016?,46,augmented,46%,True,1.127
10510,multi_col_60854.png,How much money did businesses with 1000+ employees generate in e-commerce sales in 2019?,196.2,augmented,196.2,True,1.021
10511,multi_col_20125.png,What was Nigeria's male population in 2019?,101.83,augmented,101.83,True,1.088
10512,multi_col_20125.png,What was Nigeria's female population in 2019?,99.13,augmented,101.83,True,0.996
10513,multi_col_100760.png,What was the share of SME companies with family management in Italy in 2018?,78.4,augmented,78.4%,True,1.052
10514,multi_col_100760.png,What percentage of SMEs in 2018 were completely controlled by family administration?,50,augmented,78.4%,False,1.162
10515,multi_col_60811.png,How much did the sales value of frozen fruit grow in 2020 compared to the same period of the previous year?,24,augmented,24%,True,1.069
10516,multi_col_60811.png,How much did the sales of frozen vegetables grow by compared to the previous year?,19,augmented,32%,False,1.006
10517,multi_col_100326.png,How many men were in Greenland between 2021 and 2021?,15047,augmented,"15,047",True,1.054
10518,multi_col_100326.png,How many women were in Greenland in 2021?,13394,augmented,15.047,False,1.101
10519,multi_col_100326.png,How many men lived in Greenland in 2021?,1501,augmented,"15,047",False,1.004
10520,multi_col_892.png,What percentage of female respondents said they were avid sports fans?,12,augmented,39%,False,1.08
10521,multi_col_21049.png,How many cancer cases were there among women in the U.S. in 2021?,927910,augmented,608570,False,0.987
10522,multi_col_101110.png,What percentage of 18 to 29 year olds said they would cancel Netflix?,49,augmented,82,False,1.007
10523,multi_col_20895.png,How many men were using Facebook in January 2018?,5.9,augmented,9.9,False,1.077
10524,multi_col_864.png,What percentage of Chinese women smoked tobacco products in 2016?,1.9,augmented,1.9%,True,1.114
10525,multi_col_60132.png,What percentage of respondents said they were now using this channel as a result of the coronavirus?,21,augmented,70%,False,1.086
10526,multi_col_20648.png,"According to the source, global consumer dietary supplement sales in 2020 are expected to be around how many U.S. dollars?",62.1,augmented,62.1,True,1.054
10527,multi_col_20485.png,What percentage of art buyers bought art online in the past 12 months?,67,augmented,38%,False,0.975
10528,multi_col_988.png,What percentage of women aged between 40 and 64 were shown in what is described as'sexy attire'?,25.2,augmented,37.3%,False,1.039
10529,multi_col_988.png,"According to a study conducted in 2019, what percentage of 13 to 20 year old females in the top grossing films of 2018 were shown in what is",37.3,augmented,7.2%,False,1.069
10530,multi_col_133.png,How many eSports enthusiasts are expected to be around by 2024?,285.7,augmented,291.6,True,1.063
10531,multi_col_133.png,How many people are forecast to be occasional viewers of eSports by 2024?,291.6,augmented,291.6,True,0.93
10532,multi_col_40651.png,"What percentage of the whole accident, health and medical insurance market was covered by the five leading companies as of end of 2014?",75.9,augmented,56%,False,1.127
10533,multi_col_40930.png,How much money are consumers expected to spend over the course of the Black Friday weekend in 2020?,7.5,augmented,7.5,True,1.12
10534,multi_col_40930.png,How much of the Black Friday weekend will be spent online?,5.76,augmented,7.5,False,1.049
10535,multi_col_100268.png,What percentage of students were offered a full-time job after completing an unpaid internship in the Government?,31,augmented,62%,False,0.98
10536,multi_col_1313.png,What was the direct value of the fashion industry measured at in 2014?,26,augmented,46,False,0.929
10537,multi_col_40929.png,How much space did Amazon use in North America in 2012?,35.6,augmented,99.5,False,1.28
10538,multi_col_40929.png,What was the total space of Amazon fulfillment centers in North America in 2016?,99.5,augmented,99.5,True,1.108
10539,two_col_4669.png,What was the prevalence of asthma in Spain in 2015?,1.58,augmented,4.67,False,1.192
10540,two_col_4669.png,What was the prevalence of asthma in the UK in 2015?,4.67,augmented,4.67,True,1.0
10541,two_col_61507.png,"How many stores did Nordstrom operate as of January 30, 2021?",369,augmented,369,True,1.194
10542,multi_col_80619.png,Who was the market leader in terms of mobile data traffic for the given time period?,Telenor,augmented,47.5%,False,1.098
10543,multi_col_80619.png,What segment of the mobile data traffic in Serbia experienced a decrease in market share?,VIP,augmented,47.5,False,1.079
10544,multi_col_80619.png,What was Telenor's market share in 2012?,45.2,augmented,47.5%,False,1.105
10545,two_col_21798.png,Which country is projected to have the highest projected median age by 2050?,Republic of Korea,augmented,56.5,False,1.163
10546,two_col_60902.png,What was the inflation rate in Curacao in 2018?,2.6,augmented,6.9%,False,1.095
10547,two_col_81936.png,What was the second most common type of masjid in the UK in 2017?,Barelvi,augmented,459,False,1.066
10548,two_col_81936.png,How many masjids were associated with Deobandi in 2017?,797,augmented,797,True,0.997
10549,two_col_81936.png,What was the only masjid in the United Kingdom associated with in 2017?,Ibadi,augmented,1,False,1.163
10550,two_col_80175.png,What was the percentage of employees that were members of a trade union in Scotland in 2018?,28.2,augmented,28.2,True,1.05
10551,two_col_22633.png,What was the total number of visitors to the Palace of Versailles in 2014?,7.7,augmented,7.7,True,1.054
10552,two_col_60489.png,What team had a brand value of 187 million dollars in 2012?,Los Angeles Dodgers,augmented,398,False,1.087
10553,two_col_60489.png,What was the brand value of the Los Angeles Dodgers in 2012?,187,augmented,398,False,1.023
10554,two_col_41106.png,What was the most followed Overwatch League team on Twitter as of February 2018?,San Francisco Shock,augmented,112,False,1.191
10555,two_col_41106.png,How many followers did the Dallas Fuel team have?,78.2,augmented,112,False,1.084
10556,two_col_101888.png,When was the last time the leather and related products industry was in the UK?,2008,augmented,290.5,False,1.056
10557,two_col_101888.png,What was the annual personnel cost of the leather and related products industry in 2016?,275.8,augmented,290.5,False,1.076
10558,two_col_60943.png,What was the value of commercial and industrial loans of FDIC-insured commercial banks in dollars in 2019?,2.16,augmented,2.16,True,1.125
10559,two_col_20108.png,How much revenue did Nutrien report in 2020?,20908,augmented,"20,084",True,1.007
10560,two_col_83098.png,What was the value of the currency component of M1 in dollars in 2018?,1522,augmented,1522,True,1.204
10561,two_col_43968.png,What is the estimated urea production capacity addition in the United States in 2017?,2.7,augmented,2.7,True,1.1
10562,multi_col_20717.png,How much was Armani Junior's worldwide sales in 2008?,47.9,augmented,800,False,1.059
10563,two_col_21496.png,How many dollars did Under Armour's apparel segment generate in the United States in 2020?,2882.56,augmented,"2,882.56",True,1.045
10564,multi_col_100875.png,What was the average age of a person born in Chile in 2016?,79.5,augmented,81.9,True,1.02
10565,multi_col_100875.png,What was the life expectancy of women in Chile in 2016?,81.9,augmented,81.9,True,1.041
10566,multi_col_942.png,How many of The Cheesecake Factory's employees were employed in its restaurants?,41000,augmented,"40,000",True,1.016
10567,two_col_62545.png,What percentage of the British adult population owns an eReader?,28,augmented,72%,False,1.006
10568,two_col_2732.png,How many people have been tested for the coronavirus?,1334817,augmented,257116,False,1.063
10569,two_col_5709.png,When did the Cold War end?,1991,augmented,2.1%,False,1.192
10570,two_col_5709.png,What percentage of the UK's GDP was spent on defense in 2018?,2.1,augmented,2.1%,True,1.062
10571,two_col_5709.png,What percentage of the UK's GDP was spent on the military in 1984?,5.5,augmented,2.1%,False,1.076
10572,two_col_101974.png,What was the average score for political parties in the United States in 2013?,4.1,augmented,4.1,True,1.182
10573,two_col_3886.png,How many home runs has Al Kaline hit?,399,augmented,399,True,1.103
10574,multi_col_80392.png,How many international trips were made by air in Hungary in 2019?,2.56,augmented,5.18,False,1.061
10575,multi_col_80392.png,How many international trips were made on land in 2019?,5.25,augmented,5.18,True,1.206
10576,two_col_21616.png,What was Nexon's revenue in 2020?,293,augmented,293,True,1.057
10577,two_col_21616.png,What was Nexon's revenue in the previous year?,248.5,augmented,293,False,1.355
10578,multi_col_40963.png,How much did the sales of cat treats amount to in 2010?,0.45,augmented,6,False,1.012
10579,two_col_60323.png,How many FTSE 100 companies had female executives in June 2019?,25,augmented,25,True,1.024
10580,two_col_81641.png,What was the number of active subscribers for ALBtelecom in 2015?,648079,augmented,648079,True,1.047
10581,two_col_41507.png,How many students were registered in Switzerland in 2018/19?,313128,augmented,250000,False,1.068
10582,two_col_41507.png,What was the number of registered students in Switzerland in 2001/02?,160484,augmented,250000,False,1.024
10583,two_col_80197.png,How many pharmacists were there in Germany in 2000?,48058,augmented,"54,000",False,1.055
10584,two_col_80197.png,How many pharmacists were there in Germany in 2018?,54493,augmented,"54,000",True,1.064
10585,two_col_4573.png,How many people visit Kokkejaelvel every day?,27006,augmented,27006,True,1.039
10586,two_col_60579.png,In what year was there 36.7 million cable TV households in Central and Eastern Europe?,2011,augmented,36.7,False,1.023
10587,two_col_60579.png,How many cable TV households were in Central and Eastern Europe in 2011?,36.7,augmented,35.3,True,1.02
10588,two_col_102130.png,What was the most important import partner for Angola in 2019?,China,augmented,22%,False,0.998
10589,two_col_104583.png,What was the most expensive vacation rental destination in the United States as of June 2014?,Martha's Vineyard,augmented,366,False,1.051
10590,two_col_101412.png,How much did private sector employment in Alberta grow in 2018?,1.4,augmented,47.4,False,1.095
10591,multi_col_762.png,How much did The Twilight Saga: New Moon gross in the U.S. in January 2018?,296.62,augmented,709.7,False,1.029
10592,two_col_62814.png,How many domestic vacations were taken in Great Britain in 2019?,60.45,augmented,60.45,True,1.119
