id,question,arabic_question,translation_time_sec
2309,"In parallelogram $ABCD$ of the accompanying diagram, line $DP$ is drawn bisecting $BC$ at $N$ and meeting $AB$ (extended) at $P$. From vertex $C$, line $CQ$ is drawn bisecting side $AD$ at $M$ and meeting $AB$ (extended) at $Q$. Lines $DP$ and $CQ$ meet at $O$. If the area of parallelogram $ABCD$ is $k$, then the area of the triangle $QPO$ is equal to
<image1>","في متوازي الأضلاع $ABCD$ الموضح في الشكل المرفق، يُرسم الخط $DP$ الذي ينصف $BC$ عند النقطة $N$ ويقطع امتداد $AB$ عند النقطة $P$. ومن الرأس $C$، يُرسم الخط $CQ$ الذي ينصف الضلع $AD$ عند النقطة $M$ ويقطع امتداد $AB$ عند النقطة $Q$. يتقاطع الخطان $DP$ و $CQ$ عند النقطة $O$. إذا كانت مساحة متوازي الأضلاع $ABCD$ تساوي $k$، فإن مساحة المثلث $QPO$ تساوي",28.99
2310,"In the adjoining figure triangle $ ABC$ is such that $ AB = 4$ and $ AC = 8$.  If $ M$ is the midpoint of $ BC$ and $ AM = 3$, what is the length of $ BC$?
<image1>","في الشكل المرفق، المثلث ABC بحيث أن $AB = 4$ و $AC = 8$. إذا كانت M هي نقطة المنتصف لـ BC و $AM = 3$، فما هو طول BC؟",17.68
2311,"In the adjoining figure $AB$ and $BC$ are adjacent sides of square $ABCD$; $M$ is the midpoint of $AB$; $N$ is the midpoint of $BC$; and $AN$ and $CM$ intersect at $O$. The ratio of the area of $AOCD$ to the area of $ABCD$ is
<image1>","في الشكل المرفق، $AB$ و $BC$ هما ضلعان متجاوران للمربع $ABCD$؛ $M$ هي نقطة المنتصف لـ $AB$؛ $N$ هي نقطة المنتصف لـ $BC$؛ وتقاطع $AN$ و $CM$ عند النقطة $O$. النسبة بين مساحة $\triangle AOC$ ومساحة $ABCD$ هي",23.59
2312,"In triangle $ABC$ shown in the adjoining figure, $M$ is the midpoint of side $BC$, $AB=12$ and $AC=16$. Points $E$ and $F$ are taken on $AC$ and $AB$, respectively, and lines $EF$ and $AM$ intersect at $G$. If $AE=2AF$ then $\frac{EG}{GF}$ equals
<image1>","في المثلث $ABC$ الموضح في الشكل المرفق، $M$ هي نقطة منتصف الضلع $BC$، و $AB=12$ و $AC=16$. تُؤخذ النقطتان $E$ و $F$ على الضلعين $AC$ و $AB$ على التوالي، ويتقاطع الخطان $EF$ و $AM$ في النقطة $G$. إذا كان $AE=2AF$، فما قيمة $\frac{EG}{GF}$؟",31.86
2313,"<image1>

In the adjoining figure, $AB$ is tangent at $A$ to the circle with center $O$; point $D$ is interior to the circle; and $DB$ intersects the circle at $C$. If $BC=DC=3$, $OD=2$, and $AB=6$, then the radius of the circle is","في الشكل المرفق، $AB$ مماس للدائرة التي مركزها $O$ عند النقطة $A$؛ والنقطة $D$ تقع داخل الدائرة؛ ويقطع $DB$ الدائرة في النقطة $C$. إذا كانت $BC=DC=3$ و $OD=2$ و $AB=6$، فإن نصف قطر الدائرة هو",23.23
2314,"<image1>

In the adjoining figure, circle $\mathit{K}$ has diameter $\mathit{AB}$; cirlce $\mathit{L}$ is tangent to circle $\mathit{K}$ and to $\mathit{AB}$ at the center of circle $\mathit{K}$; and circle $\mathit{M}$ tangent to circle $\mathit{K}$, to circle $\mathit{L}$ and $\mathit{AB}$. The ratio of the area of circle $\mathit{K}$ to the area of circle $\mathit{M}$ is","في الشكل المرفق، الدائرة $\mathit{K}$ قطرها $\mathit{AB}$؛ والدائرة $\mathit{L}$ تلامس الدائرة $\mathit{K}$ و $\mathit{AB}$ عند مركز الدائرة $\mathit{K}$؛ والدائرة $\mathit{M}$ تلامس الدائرة $\mathit{K}$ والدائرة $\mathit{L}$ و $\mathit{AB}$. النسبة بين مساحة الدائرة $\mathit{K}$ ومساحة الدائرة $\mathit{M}$ هي",32.62
2315,"<image1>

In the adjoining figure, every point of circle $\mathit{O'}$ is exterior to circle $\mathit{O}$. Let $\mathit{P}$ and $\mathit{Q}$ be the points of intersection of an internal common tangent with the two external common tangents. Then the length of $PQ$ is","في الشكل المرفق، كل نقطة من الدائرة $\mathit{O'}$ تقع خارج الدائرة $\mathit{O}$. ليكن $\mathit{P}$ و $\mathit{Q}$ نقاط تقاطع مماس مشترك داخلي مع المماسين المشتركين الخارجيين. فإن طول $PQ$ هو",22.63
2316,"<image1>

In triangle $ABC$, $AB=AC$ and $\measuredangle A=80^\circ$. If points $D$, $E$, and $F$ lie on sides $BC$, $AC$ and $AB$, respectively, and $CE=CD$ and $BF=BD$, then $\measuredangle EDF$ equals","في المثلث $ABC$، لدينا $AB=AC$ و $\measuredangle A=80^\circ$. إذا كانت النقاط $D$ و $E$ و $F$ تقع على الأضلاع $BC$ و $AC$ و $AB$ على التوالي، وكانت $CE=CD$ و $BF=BD$، فما قيمة $\measuredangle EDF$؟",28.03
2317,"<image1>

In the adjoining figure $\measuredangle E=40^\circ$ and arc $AB$, arc $BC$, and arc $CD$ all have equal length. Find the measure of $\measuredangle ACD$.","في الشكل المرفق، $\measuredangle E=40^\circ$ والقوس AB والقوس BC والقوس CD متساوية في الطول. أوجد قياس $\measuredangle ACD$.",20.01
2318,"<image1>

Each of the three circles in the adjoining figure is externally tangent to the other two, and each side of the triangle is tangent to two of the circles. If each circle has radius three, then the perimeter of the triangle is","كل دائرة من الدوائر الثلاث في الشكل المرفق مماس خارجي للدائرتين الأخريين، وكل ضلع من أضلاع المثلث مماس لدائرتين من الدوائر. إذا كان نصف قطر كل دائرة هو 3، فإن محيط المثلث هو",20.58
2319,"<image1>

If $a,b,$ and $d$ are the lengths of a side, a shortest diagonal and a longest diagonal, respectively, of a regular nonagon (see adjoining figure), then","إذا كانت $a$ و $b$ و $d$ هي أطوال ضلع، وأقصر قطر، وأطول قطر على التوالي، لـ نوناجون منتظم (انظر الشكل المرفق)، فإنّ",20.12
2320,"The following four statements, and only these are found on a card:
<image1>
(Assume each statement is either true or false.) Among them the number of false statements is exactly","البيانات الأربع التالية، وهذه فقط هي الموجودة على بطاقة:
<image1>
(افترض أن كل بيان إما صحيح أو خاطئ.) من بينها أن عدد البيانات الخاطئة هو بالضبط",4.13
2321,"<image1>

Vertex $E$ of equilateral triangle $ABE$ is in the interior of square $ABCD$, and $F$ is the point of intersection of diagonal $BD$ and line segment $AE$. If length $AB$ is $\sqrt{1+\sqrt{3}}$ then the area of $\triangle ABF$ is","رأس المثلث المتساوي الأضلاع $ABE$ هو $E$ ويقع في داخل المربع $ABCD$، و $F$ هي نقطة تقاطع القطر $BD$ والقطعة المستقيمة $AE$. إذا كان طول $AB$ هو $\sqrt{1+\sqrt{3}}$، فما هي مساحة $\triangle ABF$؟",28.69
2322,"<image1>
In $\triangle ABC$, $AB = 10~ AC = 8$ and $BC = 6$. Circle $P$ is the circle with smallest radius which passes through $C$ and is tangent to $AB$. Let $Q$ and $R$ be the points of intersection, distinct from $C$ , of circle $P$ with sides $AC$ and $BC$, respectively. The length of segment $QR$ is","في المثلث $ABC$، لدينا $AB = 10$ و $AC = 8$ و $BC = 6$. الدائرة $P$ هي الدائرة ذات أصغر نصف قطر تمر بالنقطة $C$ وتكون مماسّة للضلع $AB$. ليكن $Q$ و $R$ نقاط تقاطع الدائرة $P$ مع الضلعين $AC$ و $BC$ على التوالي، ومختلفة عن $C$. طول القطعة المستقيمة $QR$ هو",29.75
2323,"<image1>

If $\triangle A_1A_2A_3$ is equilateral and $A_{n+3}$ is the midpoint of line segment $A_nA_{n+1}$ for all positive integers $n$, then the measure of $\measuredangle A_{44}A_{45}A_{43}$ equals","إذا كان المثلث $A_1A_2A_3$ متساوي الأضلاع و $A_{n+3}$ هي نقطة منتصف القطعة المستقيمة $A_nA_{n+1}$ لكل الأعداد الصحيحة الموجبة $n$، فإن قياس $\measuredangle A_{44}A_{45}A_{43}$ يساوي",22.11
2324,"<image1>

If rectangle $ABCD$ has area $72$ square meters and $E$ and $G$ are the midpoints of sides $AD$ and $CD$, respectively, then the area of rectangle $DEFG$ in square meters is","إذا كان للمستطيل $ABCD$ مساحة 72 مترًا مربعًا، وكانت $E$ و $G$ هما نقطتا منتصف الضلعين $AD$ و $CD$ على التوالي، فما هي مساحة المستطيل $DEFG$ بالمتر المربع؟",22.31
2325,"<image1>

In the adjoining figure, $ABCD$ is a square, $ABE$ is an equilateral triangle and point $E$ is outside square $ABCD$. What is the measure of $\measuredangle AED$ in degrees?","في الشكل المرفق، $ABCD$ مربع، و $ABE$ مثلث متساوي الأضلاع، والنقطة $E$ خارج المربع $ABCD$. ما قياس $\measuredangle AED$ بالدرجات؟",21.33
2326,"<image1>

In the adjoining figure, $CD$ is the diameter of a semi-circle with center $O$. Point $A$ lies on the extension of $DC$ past $C$; point $E$ lies on the semi-circle, and $B$ is the point of intersection (distinct from $E$ ) of line segment $AE$ with the semi-circle. If length $AB$ equals length $OD$, and the measure of $\measuredangle EOD$ is $45^\circ$, then the
measure of $\measuredangle BAO$ is","في الشكل المرفق، $CD$ هو قطر لنصف دائرة مركزها $O$. تقع النقطة $A$ على امتداد $DC$ بعد $C$؛ وتقع النقطة $E$ على نصف الدائرة، وتكون $B$ هي نقطة تقاطع القطعة المستقيمة $AE$ مع نصف الدائرة (والمختلفة عن $E$). إذا كان طول $AB$ يساوي طول $OD$، وقياس $\measuredangle EOD$ يساوي $45^\circ$، فما قياس $\measuredangle BAO$؟",35.4
2327,"<image1>

Points $A , B, C$, and $D$ are distinct and lie, in the given order, on a straight line. Line segments $AB, AC$, and $AD$ have lengths $x, y$, and $z$ , respectively. If line segments $AB$ and $CD$ may be rotated about points $B$ and $C$, respectively, so that points $A$ and $D$ coincide, to form a triangle with positive area, then which of the following three inequalities must be satisfied?

$\textbf{I. }x<\frac{z}{2}\qquad\textbf{II. }y<x+\frac{z}{2}\qquad\textbf{III. }y<\frac{z}{2}$","النقاط A و B و C و D متميزة وتقع، بالترتيب المعطى، على خط مستقيم. يبلغ طول القطع المستقيمة $AB$ و $AC$ و $AD$ قيم $x$ و $y$ و $z$ على التوالي. إذا أمكن تدوير القطع المستقيمة $AB$ و $CD$ حول النقطتين $B$ و $C$ على التوالي، بحيث تتطابق النقطتان $A$ و $D$ لتكوين مثلث بمساحة موجبة، فما هي المتباينة التالية التي يجب أن تتحقق؟

$\textbf{I. }x<\frac{z}{2}\qquad\textbf{II. }y<x+\frac{z}{2}\qquad\textbf{III. }y<\frac{z}{2}$",36.57
2328,"The edges of a regular tetrahedron with vertices $A ,~ B,~ C$, and $D$ each have length one. Find the least possible distance between a pair of points $P$ and $Q$, where $P$ is on edge $AB$ and $Q$ is on edge $CD$.
<image1>","حواف رباعي السطوح المنتظم الذي رؤوسه A و B و C و D، يبلغ طول كل منها واحدًا. أوجد أصغر مسافة ممكنة بين نقطتين P و Q، حيث تقع P على الحافة AB وتقع Q على الحافة CD.",29.2
2329,"Circles with centers $A ,~ B,$ and $C$ each have radius $r$, where $1 < r < 2$. The distance between each pair of centers is $2$.
<image1>
If $B'$ is the point of intersection of circle $A$ and circle $C$ which is outside circle $B$, and if $C'$ is the point of intersection of circle $A$ and circle $B$ which is outside circle $C$, then length $B'C'$ equals","الدوائر ذات المراكز $A$ و $B$ و $C$ لها جميعها نصف قطر $r$، حيث $1 < r < 2$. المسافة بين كل زوج من المراكز هي $2$.
إذا كانت $B'$ هي نقطة تقاطع الدائرة $A$ والدائرة $C$ الواقعة خارج الدائرة $B$، وإذا كانت $C'$ هي نقطة تقاطع الدائرة $A$ والدائرة $B$ الواقعة خارج الدائرة $C$، فإن طول $B'C'$ يساوي",30.92
2330,"<image1>

In $\triangle ABC$, $E$ is the midpoint of side $BC$ and $D$ is on side $AC$. If the length of $AC$ is $1$ and $\measuredangle BAC = 60^\circ$, $\measuredangle ABC = 100^\circ$, $\measuredangle ACB = 20^\circ$ and $\measuredangle DEC = 80^\circ$, then the area of $\triangle ABC$ plus twice the area of $\triangle CDE$ equals","في المثلث ABC، النقطة E هي منتصف الضلع BC والنقطة D تقع على الضلع AC. إذا كان طول AC يساوي 1 وقياس الزاوية BAC يساوي 60 درجة، وقياس الزاوية ABC يساوي 100 درجة، وقياس الزاوية ACB يساوي 20 درجة، وقياس الزاوية DEC يساوي 80 درجة، فإن مساحة المثلث ABC زائد ضعف مساحة المثلث CDE يساوي",29.07
2331,"In the adjoining figure, CDE is an equilateral triangle and ABCD and DEFG are squares.
<image1>
The measure of $\angle GDA$ is","في الشكل المرفق، CDE مثلث متساوي الأضلاع، و ABCD و DEFG مربعات. ما قياس الزاوية $\angle GDA$؟",15.77
2332,"If $AB$ and $CD$ are perpendicular diameters of circle $Q$, $P$ in $\overline{AQ}$, and $\measuredangle QPC = 60^\circ$, then the length of $PQ$ divided by the length of $AQ$ is
<image1>","إذا كان $AB$ و $CD$ قطرين متعامدي الدائرة $Q$، وكانت النقطة $P$ تقع على القطعة المستقيمة $AQ$، و $\angle QPC = 60^\circ$، فإن طول $PQ$ مقسومًا على طول $AQ$ يساوي",31.62
2333,"Sides $AB,BC,CD$ and $DA$ of convex polygon $ABCD$ have lengths 3,4,12, and 13, respectively, and $\measuredangle CBA$ is a right angle. The area of the quadrilateral is

<image1>","أطوال أضلاع المضلع المحدب $ABCD$ وهي $AB, BC, CD$ و $DA$ هي 3 و 4 و 12 و 13 على التوالي، والزاوية $\angle CBA$ قائمة. مساحة الرباعي هي",23.96
2334,"In triangle $ABC$, $\measuredangle CBA=72^\circ$, $E$ is the midpoint of side $AC$, and $D$ is a point on side $BC$ such that $2BD=DC$; $AD$ and $BE$ intersect at $F$. The ratio of the area of triangle $BDF$ to the area of quadrilateral $FDCE$ is

<image1>","في المثلث $ABC$، $\measuredangle CBA=72^\circ$، و $E$ هي نقطة منتصف الضلع $AC$، و $D$ هي نقطة على الضلع $BC$ بحيث $2BD=DC$؛ تتقاطع $AD$ و $BE$ عند النقطة $F$. ما هي نسبة مساحة المثلث $BDF$ إلى مساحة الشكل الرباعي $FDCE$؟",32.92
