id,question,arabic_question,translation_time_sec
2841,"Sujay sees a shooting star go across the night sky, and took a picture of it. The shooting star consists of a star body, which is bounded by four quarter-circle arcs, and a triangular tail. Suppose $AB = 2$, $AC = 4$. Let the area of the shooting star be $X$. If $6X = a-b\pi$ for positive integers $a, b$, find $a + b$.\n<image1>","ترى سوجاي شهابًا يمر عبر السماء الليلية، وتُقطِع صورة له. يتكون الشهاب من جسم نجمي محاط بأربعة أجزاء نصف دائرية، وذيل مثلث. نفترض أن $AB = 2$، $AC = 4$. دعنا نحدد مساحة الشهاب ب $X$. إذا كان $6X = a - b\pi$ لأعداد صحيحة موجبة $a, b$, فاحسب $a + b$.",6.43
2842,"There are $4$ mirrors facing the inside of a $5\times 7$ rectangle as shown in the figure. A ray of light comes into the inside of a rectangle through $A$ with an angle of $45^o$. When it hits the sides of the rectangle, it bounces off at the same angle, as shown in the diagram. How many times will the ray of light bounce before it reaches any one of the corners $A$, $B$, $C$, $D$? A bounce is a time when the ray hit a mirror and reflects off it.\n<image1>",يُعيد شعاع الضوء انعكاسه أربع مرات قبل أن يصل إلى أي من الزوايا أ، ب، ج، د.,3.49
2843,"The Olympic logo is made of $5$ circles of radius $1$, as shown in the figure. Suppose that the total area covered by these $5$ circles is $a+b\pi$ where $a, b$ are rational numbers. Find $10a + 20b$.\n<image1>",الشعار الأولمبي يتكون من 5 دوائر بقطر 1، كما هو موضح في الصورة. نفترض أن المساحة الكلية التي تغطيها هذه الدوائر الخمس هي (أ + بπ)، حيث أ وب هما عددان منطقيان. ابحث عن قيمة 10أ + 20ب.,5.19
2844,"Let $ABC$ be an equilateral triangle and $CDEF$ a square such that $E$ lies on segment $AB$ and $F$ on segment $BC$. If the perimeter of the square is equal to $4$, what is the area of triangle $ABC$?\n<image1>",ما هو مساحة المثلث $ABC$، إذا كان محيط المربع يساوي $4$؟,3.25
2845,What is the maximum number of $T$-shaped polyominos (shown below) that we can put into a $6 \times 6$ grid without any overlaps. The blocks can be rotated.\n<image1>,"ما هو العدد الأقصى من البوليمينو ""T"" الشكلية (المُظهرة أدناه) التي يمكن وضعها في شبكة 6x6 بدون أي تداخل؟ يمكن تدوير الكتل.
<image1>",4.28
2846,"A drunkard is randomly walking through a city when he stumbles upon a $2 \times 2$ sliding tile puzzle. The puzzle consists of a $2 \times 2$ grid filled with a blank square, as well as $3$ square tiles, labeled $1$, $2$, and $3$. During each turn you may fill the empty square by sliding one of the adjacent tiles into it. The following image shows the puzzle's correct state, as well as two possible moves you can make. Assuming that the puzzle is initially in an incorrect (but solvable) state, and that the drunkard will make completely random moves to try and solve it, how many moves is he expected to make before he restores the puzzle to its correct state?\n<image1>",كم عدد الحركات المتوقعة التي سيقوم بها السكير قبل أن يعيد ترتيب اللغز إلى حالته الصحيحة، مع افتراض أن اللغز في حالة غير صحيحة ولكن قابلة للحل، وأن حركاته عشوائية؟,4.54
2847,"Let $ABCD$ be a rectangle with $AB = 20$, $BC = 15$. Let $X$ and $Y$ be on the diagonal $\overline{BD}$ of $ABCD$ such that $BX > BY$ . Suppose $A$ and $X$ are two vertices of a square which has two sides on lines $\overline{AB}$ and $\overline{AD}$, and suppose that $C$ and $Y$ are vertices of a square which has sides on $\overline{CB}$ and $\overline{CD}$. Find the length $XY$.\n<image1>",تحديد طول $XY$ في الشكل المعطى.,2.85
2848,"In chess, a knight can move by jumping to any square whose center is $\sqrt{5}$ units away from the center of the square that it is currently on. For example, a knight on the square marked by the horse in the diagram below can move to any of the squares marked with an “X” and to no other squares. How many ways can a knight on the square marked by the horse in the diagram move to the square with a circle in exactly four moves?\n<image1>",كم عدد الطرق التي يمكن للفرس في الشطرنج، الموجود على المربع المؤشّر عليه بالحصان في الرسم البياني أدناه، أن يتحرك بها إلى المربع الذي يحتوي على الدائرة في أربع خطوات بالضبط؟,4.54
2849,"(See the diagram below.) $ABCD$ is a square. Points $G$, $H$, $I$, and $J$ are chosen in the interior of $ABCD$ so that:\n(i) $H$ is on $\overline{AG}$, $I$ is on $\overline{BH}$, $J$ is on $\overline{CI}$, and $G$ is on $\overline{DJ}$\n(ii) $\vartriangle ABH  \sim \vartriangle BCI  \sim  \vartriangle CDJ  \sim  \vartriangle DAG$ and \n(iii) the radii of the inscribed circles of $\vartriangle ABH$, $\vartriangle BCI$, $\vartriangle CDJ$, $\vartriangle DAK$, and $GHIJ$ are all the same.\nWhat is the ratio of $\overline{AB}$ to $\overline{GH}$?\n<image1>","(انظر الرسم التوضيحي أدناه.) $ABCD$ مربع. يتم اختيار النقاط $G$, $H$, $I$, و $J$ داخل $ABCD$ بحيث:

(أ) $H$ على $\overline{AG}$, $I$ على $\overline{BH}$, $J$ على $\overline{CI}$, و $G$ على $\overline{DJ}$

(ب) $\triangle ABH \sim \triangle BCI \sim \triangle CDJ \sim \triangle DAG$

(ج) أقطار الدوائر المُقَرَّنة في $\triangle ABH$, $\triangle BCI$, $\triangle CDJ$, $\triangle DAK$, و $GHIJ$ كلها متساوية.

ما هو نسبة $\overline{AB}$ إلى $\overline{GH}$؟",8.99
2850,"In the diagram below, $ABCDEFGH$ is a rectangular prism, $\angle BAF = 30^o$ and $\angle DAH = 60^o$. What is the cosine of $\angle CEG$?\n<image1>",ما هو قوس الزاوية $\angle CEG$؟,2.81
2851,"Teddy works at Please Forget Meat, a contemporary vegetarian pizza chain in the city of Gridtown, as a deliveryman. Please Forget Meat (PFM) has two convenient locations, marked with “$X$” and “$Y$ ” on the street map of Gridtown shown below. Teddy, who is currently at $X$, needs to deliver an eggplant pizza to $\nabla$ en route to $Y$ , where he is urgently needed. There is currently construction taking place at $A$, $B$, and $C$, so those three intersections will be completely impassable. How many ways can Teddy get from $X$ to $Y$ while staying on the roads (Traffic tickets are expensive!), not taking paths that are longer than necessary (Gas is expensive!), and that let him pass through $\nabla$ (Losing a job is expensive!)?\n<image1>","كم طريقة يمكن لتيدي أن يصل بها من ""X"" إلى ""Y"" مع الالتزام بالطرق (تذاكر المرور باهظة الثمن!)، وعدم اتباع مسارات أطول من اللازم (الوقود باهظ الثمن!)، وأن يمر عبر ""Δ"" (فقدان الوظيفة باهظة الثمن!)؟",5.33
2852,"Charlotte is playing the hit new web number game, Primle. In this game, the objective is to guess a two-digit positive prime integer between $10$ and $99$, called the Primle. For each guess, a digit is highlighted blue if it is in the Primle, but not in the correct place. A digit is highlighted orange if it is in the Primle and is in the correct place. Finally, a digit is left unhighlighted if it is not in the Primle. If Charlotte guesses $13$ and $47$ and is left with the following game board, what is the Primle?\n<image1>",ما هو العدد الأولي المكون من رقمين بين 10 و99 والذي تخمنه شارلوت بناءً على لوحة اللعبة المقدمة؟,3.66
2853,"Suppose two circles $\Omega_1$ and $\Omega_2$ with centers $O_1$ and $O_2$ have radii $3$ and $4$, respectively. Suppose that points $A$ and $B$ lie on circles $\Omega_1$ and $\Omega_2$, respectively, such that segments $AB$ and $O_1O_2$ intersect and that $AB$ is tangent to $\Omega_1$ and $\Omega_2$. If $O_1O_2=25$, find the area of quadrilateral $O_1AO_2B$.\n<image1>","لإيجاد مساحة الرباعي $O_1AO_2B$، نحتاج إلى حساب مساحتي المثلثين $O_1AB$ و $O_2AB$ ومن ثم جمعهما. نظرًا لأن $AB$ يلمس الدائرتين $\Omega_1$ و $\Omega_2$، فإن هذه المساحات ستكون نصف مساحات الدوائر المقابلة.

مساحة الدائرة $\Omega_1$ هي $\pi r_1^2 = \pi (3)^2 = 9\pi$.

وبالتالي، مساحة المثلث $O_1AB$ هي $\frac{1}{2} \times O_1A \times AB = \frac{1}{2} \times 3 \times AB$.

بالمثل، مساحة الدائرة $\Omega_2$ هي $\pi r_2^2 = \pi (4)^2 = 16\pi$.

وبالتالي، مساحة المثلث $O_2AB$ هي $\frac{1}{2} \times O_2A \times AB = \frac{1}{2} \times 4 \times AB$.

باستخدام حقيقة أن $O_1O_2 = 25$ وعلاقة $AB$ مع القطرين، يمكننا تحديد طول $AB$. بعد ذلك، يمكن حساب مساحات المثلثين وإضافة قيمهما لإيجاد مساحة الرباعي.",13.71
2854,"An ant is standing at the bottom left corner of a $3$ by $3$ grid. How many ways can it get to the top right corner if it can only move up, right, and left, and it is not allowed to cross the same edge twice?\n<image1>",كم طريقة يمكن لنملة أن تصل إلى الزاوية العليا اليمنى من شبكة 3x3 إذا كانت تقف في الزاوية السفلية اليسرى، ولا يُسمح لها بعبور نفس الحافة مرتين؟,4.26
2855,"In the diagram below, all seven of the small rectangles are congruent. If the perimeter of the large rectangle is $65$, what is its area?\n<image1>","في الرسم البياني أدناه، جميع المربعات الصغيرة السبعة متساوية. إذا كان محيط المربع الكبير 65، فما هو مساحته؟
<image1>",3.97
2856,"Will stands at a point $P$ on the edge of a circular room with perfectly reflective walls. He shines two laser pointers into the room, forming angles of $n^o$ and $(n + 1)^o$ with the tangent at $P$, where $n$ is a positive integer less than $90$. The lasers reflect off of the walls, illuminating the points they hit on the walls, until they reach $P$ again. ($P$ is also illuminated at the end.) What is the minimum possible number of illuminated points on the walls of the room?\n<image1>",ما هو أقل عدد ممكن من النقاط المضاءة على جدران الغرفة؟,3.14
