task_id,question_id,image_path,query_text,ground_truth_code,model_response,code_generation_time,VisualEval_Result,VisualEval_IoU,VisualEval_Reason,LLM_Judge_Result,LLM_Judge_Reasoning,EvalMethod
100,q1,..\Datasets\TurtleBench\Tasks\100\image\100.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_triangle_side=150
small_triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(60)
draw_polygon(3, small_triangle_side)
t.left(120)
draw_polygon(3, large_triangle_side)
t.forward(-100)
draw_polygon(3, small_triangle_side)
t.right(120)
draw_polygon(3,  large_triangle_side)
","large_triangle_side = 150
small_triangle_side = 100

def draw_triangle(side):
    for _ in range(3):
        t.forward(side)
        t.left(120)

t.penup()
t.goto(-275, 0)
t.pendown()

draw_triangle(large_triangle_side)
t.penup()
t.forward(large_triangle_side)
t.pendown()

draw_triangle(small_triangle_side)
t.penup()
t.forward(small_triangle_side)
t.pendown()

draw_triangle(small_triangle_side)
t.penup()
t.forward(small_triangle_side)
t.pendown()

draw_triangle(large_triangle_side)",1.97,False,0.0151,"visual_iou=0.015; vars=['large_triangle_side', 'small_triangle_side']",False,"the model code draws four triangles in a linear sequence, while the ground truth code draws them in a different spatial arrangement and orientation.",llm_after_visual_false
101,q1,..\Datasets\TurtleBench\Tasks\101\image\101.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=150
square_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(180)
draw_polygon(3, triangle_side)
t.right(90)
draw_polygon(4, square_side)","triangle_side = 150
square_side = 100

t.penup()
t.goto(-175, 0)
t.pendown()

for _ in range(3):
    t.forward(triangle_side)
    t.left(120)

t.penup()
t.forward(triangle_side)
t.pendown()

for _ in range(4):
    t.forward(square_side)
    t.left(90)",2.21,True,0.9594,"visual_iou=0.959; vars=['square_side', 'triangle_side']",True,"visual_iou=0.959; vars=['square_side', 'triangle_side']",visual
102,q1,..\Datasets\TurtleBench\Tasks\102\image\102.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
square_side=150
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(60)
draw_polygon(3, triangle_side)
t.left(120)
draw_polygon(4, square_side)
","square_side = 150
triangle_side = 100

for _ in range(4):
    t.forward(square_side)
    t.left(90)

t.forward(square_side)

for _ in range(3):
    t.forward(triangle_side)
    t.left(120)",1.89,True,1.0,"visual_iou=1.000; vars=['square_side', 'triangle_side']",True,"visual_iou=1.000; vars=['square_side', 'triangle_side']",visual
103,q1,..\Datasets\TurtleBench\Tasks\103\image\103.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(-outer_turn)
t.forward(2 * triangle_side)
for i in range(3):
  t.forward(-triangle_side)
  draw_polygon(3, triangle_side)

t.left(180)
for i in range(3):
  t.forward(-triangle_side)
  draw_polygon(3, triangle_side)
","triangle_side = 100

t.penup()
t.goto(-1.5 * triangle_side, 0)
t.pendown()

# Draw the horizontal line
t.forward(3 * triangle_side)

# Draw the top triangles
for i in range(3):
    t.penup()
    t.goto(-1.5 * triangle_side + i * triangle_side, 0)
    t.pendown()
    t.left(60)
    t.forward(triangle_side)
    t.right(120)
    t.forward(triangle_side)

# Draw the bottom triangles
for i in range(3):
    t.penup()
    t.goto(-1.5 * triangle_side + i * triangle_side, 0)
    t.pendown()
    t.right(60)
    t.forward(triangle_side)
    t.left(120)
    t.forward(triangle_side)",1.96,False,0.1545,visual_iou=0.154; vars=['triangle_side'],False,"the model code draws a row of six triangles sharing a common base line, while the ground truth code draws a different configuration of overlapping polygons.",llm_after_visual_false
104,q1,..\Datasets\TurtleBench\Tasks\104\image\104.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(-outer_turn)
t.forward(2 * triangle_side)
for i in range(3):
  t.forward(-triangle_side)
  draw_polygon(3, triangle_side)
t.left(-90)
t.circle(triangle_side * 1.5)
","triangle_side = 100
t.penup()
t.goto(-1.5 * triangle_side, 0)
t.pendown()
for _ in range(3):
    t.forward(triangle_side)
    t.left(60)
    t.forward(triangle_side)
    t.right(120)
t.penup()
t.goto(0, -triangle_side * (3**0.5) / 2)
t.pendown()
t.circle(1.5 * triangle_side)",4.97,False,0.0158,visual_iou=0.016; vars=['triangle_side'],False,"the model code draws a Koch snowflake-like structure and a circle, while the ground truth code draws a different polygon-based pattern and a circle.",llm_after_visual_false
105,q1,..\Datasets\TurtleBench\Tasks\105\image\105.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_square_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(-outer_turn)

draw_polygon(4, small_square_side)
t.forward(small_square_side)
t.left(90)
t.forward(small_square_side)
t.right(90)
draw_polygon(4, small_square_side)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.left(90)
draw_polygon(4, small_square_side)
","small_square_side = 100

def draw_square(side):
    for _ in range(4):
        t.forward(side)
        t.left(90)

# Draw left square
draw_square(small_square_side)

# Move to middle square
t.forward(small_square_side)
t.left(90)
t.forward(small_square_side)
t.right(90)

# Draw middle square
draw_square(small_square_side)

# Move to right square
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.left(90)

# Draw right square
draw_square(small_square_side)",3.49,True,1.0,visual_iou=1.000; vars=['small_square_side'],True,visual_iou=1.000; vars=['small_square_side'],visual
106,q1,..\Datasets\TurtleBench\Tasks\106\image\106.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_square_side=200","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(4):
  draw_polygon(4, large_square_side/2)
  t.right(90)
t.forward(large_square_side/2)
t.right(90)
t.forward(large_square_side/2)
t.left(135)
t.circle(large_square_side/2 * sqrt(2), -360)
","large_square_side = 200
radius = (large_square_side / 2) * math.sqrt(2)

t.penup()
t.goto(0, -radius)
t.pendown()
t.circle(radius)

t.penup()
t.goto(-large_square_side / 2, -large_square_side / 2)
t.pendown()
t.setheading(0)
for _ in range(4):
    t.forward(large_square_side)
    t.left(90)

t.penup()
t.goto(0, -large_square_side / 2)
t.pendown()
t.goto(0, large_square_side / 2)

t.penup()
t.goto(-large_square_side / 2, 0)
t.pendown()
t.goto(large_square_side / 2, 0)",2.03,False,0.0,gt_exec_error: name 'sqrt' is not defined,False,"the model code draws a square with a circumscribed circle and crosshairs, while the ground truth draws four smaller squares and a circle.",llm_after_visual_false
107,q1,..\Datasets\TurtleBench\Tasks\107\image\107.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_circle_radius=100
small_circle_radius=50","t.setheading(90)
t.circle(large_circle_radius, 360)
t.right(180)
t.circle(small_circle_radius, 360)
t.right(180)
t.circle(large_circle_radius, 180)
t.right(180)
t.circle(small_circle_radius, 360)
","large_circle_radius = 100
small_circle_radius = 50

t.penup()
t.goto(0, -large_circle_radius)
t.pendown()
t.circle(large_circle_radius)

t.penup()
t.goto(-(large_circle_radius + small_circle_radius), -small_circle_radius)
t.pendown()
t.circle(small_circle_radius)

t.penup()
t.goto(large_circle_radius + small_circle_radius, -small_circle_radius)
t.pendown()
t.circle(small_circle_radius)",3.75,True,0.9904,"visual_iou=0.990; vars=['large_circle_radius', 'small_circle_radius']",True,"visual_iou=0.990; vars=['large_circle_radius', 'small_circle_radius']",visual
108,q1,..\Datasets\TurtleBench\Tasks\108\image\108.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_circle_radius=100
small_circle_radius=50","t.setheading(90)
t.circle(large_circle_radius, 450)
t.right(180)
t.circle(small_circle_radius, 360)
","large_circle_radius = 100
small_circle_radius = 50

t.penup()
t.goto(0, -large_circle_radius)
t.pendown()
t.circle(large_circle_radius)

t.penup()
t.goto(0, large_circle_radius)
t.pendown()
t.circle(small_circle_radius)",2.05,False,0.8769,"visual_iou=0.877; vars=['large_circle_radius', 'small_circle_radius']",False,"the model code draws two separate circles, while the ground truth code draws a large circle and a smaller circle that overlap or connect differently due to the circle method's extent parameter.",llm_after_visual_false
109,q1,..\Datasets\TurtleBench\Tasks\109\image\109.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_semicircle_radius=120","t.right(90)
for i in range(2):
        t.circle(large_semicircle_radius / 2)
        t.right(180)

t.circle(large_semicircle_radius / 2, 180)
t.circle(large_semicircle_radius)
","large_semicircle_radius = 120
t.penup()
t.goto(0, -large_semicircle_radius)
t.pendown()
t.circle(large_semicircle_radius)
t.penup()
t.goto(-large_semicircle_radius / 2, 0)
t.pendown()
t.circle(large_semicircle_radius / 2)
t.penup()
t.goto(large_semicircle_radius / 2, 0)
t.pendown()
t.circle(large_semicircle_radius / 2)",2.12,False,0.3473,visual_iou=0.347; vars=['large_semicircle_radius'],False,"the model draws three full circles, while the ground truth draws a combination of partial arcs and a full circle.",llm_after_visual_false
110,q1,..\Datasets\TurtleBench\Tasks\110\image\110.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
semicircle_radius = 100","t.left(90)
for i in range(3):
  t.circle(semicircle_radius, 360)
  t.circle(semicircle_radius, -180)
  t.left(60)
","semicircle_radius = 100
offset = semicircle_radius / 2
t.penup()
t.goto(-offset, -offset * math.sqrt(3))
t.pendown()
t.circle(semicircle_radius)
t.penup()
t.goto(offset, -offset * math.sqrt(3))
t.pendown()
t.circle(semicircle_radius)
t.penup()
t.goto(0, 0)
t.pendown()
t.circle(semicircle_radius)",3.49,False,0.0111,visual_iou=0.011; vars=['semicircle_radius'],False,"the model code draws three full circles, while the ground truth code draws a complex pattern of overlapping circles and arcs.",llm_after_visual_false
112,q1,..\Datasets\TurtleBench\Tasks\112\image\112.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=200
semicircle_radius=40","t.forward((triangle_side-2 * semicircle_radius)/2)
t.right(90)
t.circle(semicircle_radius, 180)
t.right(90)
t.forward((triangle_side-2 * semicircle_radius)/2)
t.left(120)
t.forward(triangle_side)
t.left(120)
t.forward(triangle_side)
","triangle_side = 200
semicircle_radius = 40

t.penup()
t.goto(-triangle_side / 2, 0)
t.pendown()

t.setheading(60)
t.forward(triangle_side)
t.right(120)
t.forward(triangle_side / 2 - semicircle_radius)

t.right(90)
t.circle(-semicircle_radius, 180)

t.left(90)
t.forward(triangle_side / 2 - semicircle_radius)
t.left(120)
t.forward(triangle_side)",1.97,False,0.006,"visual_iou=0.006; vars=['semicircle_radius', 'triangle_side']",False,"the model code draws a triangle with a semicircle cutout on one side, while the ground truth code draws a different geometric configuration with two full triangle sides.",llm_after_visual_false
113,q1,..\Datasets\TurtleBench\Tasks\113\image\113.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
square_side=200
semicircle_radius=40","for i in range(4):
  t.forward((square_side-semicircle_radius)/2)
  t.right(90)
  t.circle(semicircle_radius, 180)
  t.right(90)
  t.forward((square_side-semicircle_radius)/2)
  t.left(90)
","square_side = 200
semicircle_radius = 40

segment_length = (square_side - 2 * semicircle_radius) / 2

t.penup()
t.goto(-square_side / 2, -square_side / 2)
t.pendown()

for _ in range(4):
    t.forward(segment_length)
    t.circle(semicircle_radius, 180)
    t.forward(segment_length)
    t.left(90)",1.79,False,0.0349,"visual_iou=0.035; vars=['semicircle_radius', 'square_side']",False,"the model code draws semicircles outward from the square's perimeter, while the ground truth code draws them inward.",llm_after_visual_false
114,q1,..\Datasets\TurtleBench\Tasks\114\image\114.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
semicircle_radius=20","for i in range(2):
  t.circle(semicircle_radius, 180)
  t.right(180)
  t.circle(semicircle_radius, -180)
  t.right(180)
","semicircle_radius = 20
t.setheading(270)
t.circle(-semicircle_radius, 180)
t.circle(semicircle_radius, 180)
t.circle(-semicircle_radius, 180)
t.circle(semicircle_radius, 180)",2.0,False,0.0055,visual_iou=0.005; vars=['semicircle_radius'],True,both sequences trace the same path of four connected semicircles forming a wave-like pattern.,llm_after_visual_false
115,q1,..\Datasets\TurtleBench\Tasks\115\image\115.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_square_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

x = 4
for i in range(x - 1):
  draw_polygon(4, small_square_side)
  t.right(360 / x)
","small_square_side = 100

t.forward(small_square_side)
t.left(90)
t.forward(small_square_side)
t.left(90)
t.forward(small_square_side)
t.left(90)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)
t.right(90)
t.forward(small_square_side)",1.86,False,0.1592,visual_iou=0.159; vars=['small_square_side'],False,"the model code draws a single square followed by a series of overlapping lines, while the ground truth draws three distinct squares sharing a common vertex.",llm_after_visual_false
116,q1,..\Datasets\TurtleBench\Tasks\116\image\116.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_square_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

x = 4
for i in range(x):
  draw_polygon(4, small_square_side)
  t.right(360 / x)

t.right(45)
t.forward(-small_square_side * sqrt(2))
t.forward(small_square_side * 2 * sqrt(2))
t.right(135)
t.forward(small_square_side * 2)
t.right(135)
t.forward(small_square_side * 2 * sqrt(2))
","small_square_side = 100
side = 2 * small_square_side

# Draw outer square
for _ in range(4):
    t.forward(side)
    t.left(90)

# Draw vertical line
t.penup()
t.goto(small_square_side, 0)
t.pendown()
t.goto(small_square_side, side)

# Draw horizontal line
t.penup()
t.goto(0, small_square_side)
t.pendown()
t.goto(side, small_square_side)

# Draw diagonals
t.penup()
t.goto(0, 0)
t.pendown()
t.goto(side, side)

t.penup()
t.goto(0, side)
t.pendown()
t.goto(side, 0)",2.71,False,0.0,gt_exec_error: name 'sqrt' is not defined,False,"the model code draws a square divided into four quadrants with two diagonals, while the ground truth code draws four squares arranged around a center point plus additional lines that do not match the quadrant/diagonal structure.",llm_after_visual_false
117,q1,..\Datasets\TurtleBench\Tasks\117\image\117.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_square_side=100","def draw_square_and_diagonals(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
  t.right(45)
  t.forward(length * sqrt(2))
  t.right(135)
  t.forward(length)
  t.right(135)
  t.forward(length * sqrt(2))
  t.right(45)
  t.forward(-length)

  
x = 4
for i in range(x):
  draw_square_and_diagonals(4, small_square_side)
  t.right(360 / x)
","small_square_side = 100

for i in range(2):
    for j in range(2):
        t.penup()
        t.goto(i * small_square_side, j * small_square_side)
        t.pendown()
        for _ in range(4):
            t.forward(small_square_side)
            t.left(90)
        t.goto(i * small_square_side + small_square_side, j * small_square_side + small_square_side)
        t.goto(i * small_square_side, j * small_square_side)
        t.goto(i * small_square_side + small_square_side, j * small_square_side)
        t.goto(i * small_square_side, j * small_square_side + small_square_side)",3.7,False,0.0,gt_exec_error: name 'sqrt' is not defined,False,"the model code draws a grid of four squares with internal diagonals, while the ground truth code draws four overlapping squares rotated around a central point.",llm_after_visual_false
